PC1,PC2,PC1_bin
1.324057362822353,0.5926946319854703,High
1.1917462542770954,-0.04356704487110257,High
1.2104916447942482,0.2496887180054551,High
1.252666653207778,0.6271592317552176,High
0.9836689614422789,-0.030140692278031005,High
1.1767544331863626,-0.05948014900815062,High
1.3543844530174176,1.1104265416914798,High
1.3245253294264634,0.8394630723474882,High
1.3081550777108213,1.1401473858832967,High
1.2015910578793825,0.7812491091267985,High
1.1551784269862626,-0.6548417420276229,High
0.9155646275004949,-0.9212198930080853,High
0.7040865547745206,-0.956160344737208,High
1.0537386199469294,-0.0736514420919187,High
1.0553282971533822,0.14794359344889518,High
1.039024232454434,0.13289024446422315,High
1.1884888455491525,0.6530567624366418,High
0.8958317714705739,-0.3257791306929648,High
0.9190754887463564,-0.2247627051006541,High
0.7966484387048416,-0.8077226230740115,High
1.3766917834512742,0.034525896709071975,High
1.4731416398922899,1.4113172203637228,High
1.2699132712240553,0.9606242924487837,High
1.2864222626534954,0.7026323085892193,High
1.1456322718420298,0.07090244446367328,High
1.311362449258441,0.6542930193975603,High
1.176068174302763,0.18639894086675035,High
0.768552670562568,-0.67777135270884,High
1.3214926389915047,0.75860629299447,High
1.5233863240792453,1.251054058243479,High
1.1362403208278506,0.46558997174078076,High
1.0519073027052748,-0.27057962501522853,High
1.2642231159497739,0.4664612611712369,High
1.297770097130072,0.7471781467810669,High
0.7650656800769138,-0.5462521200103938,High
1.196372329904274,0.03302469494250721,High
1.313677393333294,0.7405936043525895,High
1.3336496241232711,0.7914556549921937,High
0.9158043886953582,-0.14373137849002682,High
1.4611271450702614,1.154172024406964,High
1.2832064254892934,0.4660642962074444,High
1.2193166458670261,0.054151783088617185,High
0.8538258885163346,-0.6175607859915904,High
1.5881977870224646,0.06976979504633468,High
1.859852502407443,-0.04823567252867072,High
1.1110080071688564,-0.11699612479830512,High
1.1073689936120588,-0.2833908670982295,High
1.4556674424300202,0.8085148944150208,High
0.9867324586281858,-0.3972806976733881,High
1.3350301853682112,0.3515586907664624,High
0.900516302710618,-0.3989777672682372,High
1.0296906691244077,0.2120676004889429,High
1.101705162612748,-0.29924109395905923,High
1.8952754035261943,0.5420631352467592,High
1.512807149271544,0.013523571487682299,High
1.2671609928421386,0.20246614457282242,High
1.3409353106122683,0.7668054632459246,High
0.7514911058442155,0.11560167740351712,High
0.7900800837206174,0.30636854627380805,High
1.3083118791767605,1.6308184299930824,High
